,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
27,Golden Valley High,1,0,22.0,20.0,42128,22422,0.06982031215844008,0.3680103178419971,0.10713505005902155,0.011891750098369257
28,Highland High,1,0,22.0,19.0,54450,21974,0.03781454511936584,0.3097750944787538,0.18566227302055488,0.06936123144990322
29,Independence High,1,0,34.0,24.0,93200,15182,0.013729423156729838,0.21140545026974686,0.34019228109005395,0.1606722921565915
30,Liberty High,1,0,9.0,8.0,97615,18584,0.009698697523617865,0.22701101235396054,0.3200290681424339,0.10976018782492034
31,Mira Monte High,1,0,32.0,26.0,42128,22422,0.06982031215844008,0.3680103178419971,0.10713505005902155,0.011891750098369257
32,North High,1,0,10.0,10.0,46071,20080,0.01519470814535994,0.3550690542747225,0.18859151421217238,0.04292712629044311
33,Ridgeview High,1,0,22.0,16.0,83312,15244,0.023390954714876882,0.3202829219616705,0.22440055175652276,0.04370029055263699
34,South High,1,0,33.0,29.0,41311,14649,0.0437605974241495,0.36033045925177676,0.1494281900501461,0.02781485623579494
35,Stockdale High,1,0,32.0,29.0,93200,15182,0.013729423156729838,0.21140545026974686,0.34019228109005395,0.1606722921565915
36,West High,1,0,26.0,24.0,52268,21448,0.022868145490992534,0.31706802416057817,0.212908501041859,0.06997599767889642
37,Sierra Vista High,1,0,15.0,14.0,68773,18032,0.07598197037990985,0.3419578918613046,0.1619153544459404,0.020507717223750707
38,Banning High,1,0,14.0,11.0,44167,11988,0.020243439226519336,0.3314485497237569,0.18646408839779005,0.06573722375690608
39,Bell Senior High,1,0,25.0,22.0,46109,24232,0.06309613611600033,0.3225714525186489,0.09642108792221943,0.01215321431564831
40,Bell Gardens High,1,0,26.0,22.0,46109,24232,0.06309613611600033,0.3225714525186489,0.09642108792221943,0.01215321431564831
41,Carlmont High,1,0,75.0,71.0,159599,10404,0.006629376424280091,0.09483115806919412,0.4261963952765693,0.3227677646571369
42,Benicia High,1,0,13.0,11.0,106739,11496,0.006206139303957608,0.19463407647873204,0.4003914641714804,0.14498496204707118
43,Berkeley High,1,0,68.0,61.0,46735,8670,0.005933852140077821,0.07266536964980545,0.42733463035019453,0.3271400778210117
44,Beverly Hills High,1,0,11.0,10.0,86496,5728,0.003669328728685517,0.09356788258148069,0.4392402331102957,0.28663932657025687
45,Bloomington High,1,0,20.0,17.0,63529,7748,0.03422865381534682,0.33545148715757994,0.141827308164682,0.040049126929032945
46,Brea Olinda High,1,0,13.0,13.0,96700,13902,0.006279377203290247,0.18544359576968272,0.3683901292596945,0.16983695652173914
47,Heritage High,1,0,24.0,21.0,112302,21300,0.00867491290013328,0.22168962050178875,0.34248369069609746,0.11099679659550588
48,Liberty High,1,0,17.0,17.0,112302,21300,0.00867491290013328,0.22168962050178875,0.34248369069609746,0.11099679659550588
49,Buena Park High,1,0,11.0,8.0,72000,10224,0.01753628196268141,0.25285072563925365,0.30243607463718036,0.08120248790601244
50,Burbank High,1,0,17.0,13.0,53580,5181,0.02814058418427927,0.18000474946568512,0.4014485870339587,0.1167181192115887
51,Burroughs High,1,0,15.0,13.0,85086,7544,0.02292910176153734,0.17608094336875818,0.4243703595865483,0.10649293929247343
52,Burlingame High,1,0,31.0,30.0,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
53,Calabasas High,1,0,11.0,11.0,149724,9949,0.002849002849002849,0.10105896898349728,0.4097188625490512,0.30247809493092515
54,Calistoga Junior/Senior High,1,0,28.0,22.0,85263,2772,0.009229191591180994,0.22355152965305075,0.29379593231926165,0.14236882584173646
55,Adolfo Camarillo High,1,0,18.0,17.0,106388,12797,0.0049005357365339095,0.16462477677644421,0.408239544831596,0.17355371900826447
56,Rancho Campana High,1,0,4.0,4.0,95836,15705,0.009180969207470975,0.17017920242301868,0.3592251388187784,0.15109162039374052
57,Westmont High,1,0,21.0,18.0,121231,18038,0.012997051329764392,0.1696773639460651,0.41101027740402507,0.20483238384243221
58,Canoga Park Senior High,1,0,10.0,10.0,62848,10326,0.03785367728298986,0.25013210356919824,0.2460489023394341,0.07008694816736322
59,Canyon High,1,0,9.0,9.0,85755,9613,0.015071956437183976,0.2651205756514975,0.2920070011668611,0.07827693504472967
60,Visions In Education,1,1,7.0,5.0,67766,25581,0.014043274416147564,0.2415311131165944,0.31311219211551583,0.13655873742598665
62,Carson Senior High,1,0,18.0,15.0,86981,14495,0.0433266017991555,0.24931154764090324,0.29266437619659574,0.057777544651053
63,Magnolia Science Academy 3,1,1,4.0,3.0,87713,8342,0.02257636122177955,0.24165068122571443,0.3051989572573902,0.13875362746544687
64,Castro Valley High,1,0,67.0,65.0,101445,15922,0.02244662084068374,0.21500699555934058,0.3520895431595596,0.14015451061500092
65,North Monterey County High,1,0,9.0,9.0,69528,2359,0.09304738844690419,0.2416118989968869,0.13161535800760982,0.025077827741265997
66,Cathedral City High,1,0,13.0,11.0,50350,19716,0.039168937329700275,0.31877488996017606,0.22387864179417313,0.08811045902326556
67,Central Valley High,1,0,69.0,65.0,61287,12681,0.04367930568400085,0.39350501529487086,0.13487941950629578,0.01913637333712741
68,Ceres High,1,0,41.0,40.0,61287,12681,0.04367930568400085,0.39350501529487086,0.13487941950629578,0.01913637333712741
69,Gahr (Richard) High,1,0,20.0,18.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
70,Whitney (Gretchen) High,1,0,13.0,13.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
71,Pleasant Valley High,1,0,4.0,,51838,15724,0.012375571697605597,0.16469374943951215,0.35808447672854454,0.16052371984575375
72,Chino Hills High,1,0,28.0,25.0,104661,25874,0.011750066660741267,0.17680206203892987,0.42008710336858945,0.1637721091458537
73,Ruben S. Ayala High,1,0,30.0,30.0,104661,25874,0.011750066660741267,0.17680206203892987,0.42008710336858945,0.1637721091458537
74,Chowchilla Union High,1,0,15.0,13.0,57689,5016,0.02211660329531052,0.2685678073510773,0.1420785804816223,0.02452471482889734
75,Bonita Vista Senior High,1,0,20.0,17.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
76,Castle Park Senior High,1,0,12.0,9.0,65074,25145,0.028334427001833997,0.3098615247421466,0.20505443103999463,0.05030875103057224
77,Chula Vista Senior High,1,0,13.0,11.0,65074,25145,0.028334427001833997,0.3098615247421466,0.20505443103999463,0.05030875103057224
78,Eastlake High,1,0,17.0,17.0,125864,9062,0.007139713433419727,0.15726930412245096,0.44276003716563156,0.13428529512445597
79,High Tech High Chula Vista,1,1,12.0,12.0,125864,9062,0.007139713433419727,0.15726930412245096,0.44276003716563156,0.13428529512445597
80,Olympian High,1,0,28.0,27.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
81,Mesa Verde High,1,0,7.0,5.0,66280,16469,0.017588528928942342,0.297932929076351,0.25230325974069484,0.0659318570136353
82,Cloverdale High,1,0,4.0,4.0,81905,4394,0.022317073170731706,0.22073170731707317,0.28804878048780486,0.09878048780487805
83,Clovis East High,1,0,24.0,24.0,98228,15819,0.014374233321800396,0.211367282106124,0.3418047997986978,0.132481992891517
84,Clovis High,1,0,23.0,21.0,98228,15819,0.014374233321800396,0.211367282106124,0.3418047997986978,0.132481992891517
85,Buchanan High,1,0,19.0,17.0,98228,15819,0.014374233321800396,0.211367282106124,0.3418047997986978,0.132481992891517
86,Compton Early College High,1,0,26.0,18.0,57101,8439,0.06017725853560278,0.3497834625843489,0.1192970087622117,0.02593413233961124
87,Dominguez High,1,0,23.0,22.0,53683,12074,0.0650810245687402,0.3355658651332985,0.09690277051751175,0.01052012545739676
88,Clayton Valley Charter High,1,1,19.0,17.0,104141,15977,0.007617884349586963,0.1965864163800585,0.4020442930153322,0.13284690302465366
89,Concord High,1,0,10.0,9.0,104141,15977,0.007617884349586963,0.1965864163800585,0.4020442930153322,0.13284690302465366
90,Mt. Diablo High,1,0,14.0,12.0,68756,13416,0.03969673405909798,0.23709175738724728,0.2619751166407465,0.08215396578538102
91,Corcoran High,1,0,9.0,8.0,42983,4014,0.025066464109380935,0.3301050765919737,0.06716040005063932,0.012153437143942271
92,Centennial High,1,0,30.0,28.0,119023,9318,0.011606036974173128,0.22601954218083398,0.32157438414606176,0.1270700490848204
93,Santiago High,1,0,36.0,34.0,119023,9318,0.011606036974173128,0.22601954218083398,0.32157438414606176,0.1270700490848204
94,Estancia High,1,0,12.0,12.0,85585,21706,0.019456057334497175,0.20544861487572932,0.32484954288602014,0.12045757339091286
95,Charter Oak High,1,0,11.0,11.0,84679,8448,0.015372750642673521,0.25470437017994857,0.3394858611825193,0.08848329048843187
96,Covina High,1,0,5.0,4.0,70428,5802,0.01831849995679599,0.3334485440248855,0.19001123304242634,0.07120020737924479
97,Del Norte High,1,0,5.0,5.0,48635,8364,0.02107313617850186,0.37034413552918954,0.17065108317100525,0.05566377427542648
98,John Swett High,1,0,4.0,4.0,89630,1434,0.010808646917534028,0.19735788630904724,0.3742994395516413,0.1433146517213771
99,Elizabeth Learning Center,1,0,6.0,6.0,46109,24232,0.06309613611600033,0.3225714525186489,0.09642108792221943,0.01215321431564831
100,Culver City High,1,0,37.0,30.0,87469,13670,0.017926637409952803,0.14337169826943777,0.3353067814854682,0.2537467914217107
101,Cupertino High,1,0,134.0,123.0,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
102,Homestead High,1,0,91.0,88.0,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
103,Monta Vista High,1,0,155.0,150.0,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
104,Oxford Academy,1,0,12.0,11.0,102263,15933,0.02862494877948838,0.1721887256336709,0.39796874085348005,0.16656910378739098
105,Summit Public School: Shasta,1,1,20.0,18.0,100208,20542,0.024190562389435143,0.20208170485868268,0.41597070802649444,0.09388242070185543
106,Westmoor High,1,0,11.0,11.0,100208,20542,0.024190562389435143,0.20208170485868268,0.41597070802649444,0.09388242070185543
107,Dana Hills High,1,0,19.0,19.0,105014,11595,0.012562448464859096,0.12625503225493526,0.42983945287869235,0.2257360430712519
108,Monte Vista High,1,0,43.0,40.0,163801,12647,0.004783258594917788,0.09122357463164638,0.4893444373265001,0.24151185137732223
109,San Ramon Valley High,1,0,17.0,16.0,163801,12647,0.004783258594917788,0.09122357463164638,0.4893444373265001,0.24151185137732223
110,Da Vinci Charter Academy,1,1,13.0,11.0,61213,17999,0.0027610008628127696,0.06993097497842968,0.3609577221742882,0.4339948231233822
111,Davis Senior High,1,0,58.0,55.0,61213,17999,0.0027610008628127696,0.06993097497842968,0.3609577221742882,0.4339948231233822
112,Cesar E. Chavez High,1,0,27.0,25.0,46752,12230,0.05678215085667743,0.323617534979783,0.10059051109753614,0.01378828868138581
113,Delano High,1,0,19.0,16.0,46752,12230,0.05678215085667743,0.323617534979783,0.10059051109753614,0.01378828868138581
114,Robert F. Kennedy High,1,0,19.0,18.0,46752,12230,0.05678215085667743,0.323617534979783,0.10059051109753614,0.01378828868138581
115,Wonderful College Prep Academy,1,1,31.0,31.0,46752,12230,0.05678215085667743,0.323617534979783,0.10059051109753614,0.01378828868138581
116,Delhi High,1,0,51.0,43.0,62533,3777,0.04038484380567763,0.2873262857821594,0.16807221760304075,0.032189096092172464
117,Desert Hot Springs High,1,0,14.0,11.0,40456,12955,0.03880122221757147,0.34833200786907204,0.1729103009501486,0.055292788079193
118,Diamond Bar High,1,0,49.0,45.0,101161,14874,0.024235975645800083,0.14940592303599928,0.435419991724301,0.19403558550570432
119,Dinuba High,1,0,27.0,24.0,46804,8294,0.057888895379403005,0.30398971902564403,0.15993924878789648,0.03715170278637771
120,Dos Palos High,1,0,6.0,5.0,45257,2621,0.03159676509309761,0.31070152341545987,0.13616701147263494,0.043257476020312206
121,Downey High,1,0,37.0,31.0,72274,13304,0.03094423123465754,0.28250873007640975,0.2500086436400097,0.07959063720914152
122,Warren (Earl) High,1,0,45.0,41.0,72274,13304,0.03094423123465754,0.28250873007640975,0.2500086436400097,0.07959063720914152
123,Dublin High,1,0,139.0,131.0,148083,19065,0.010281480734823475,0.12136179220321044,0.44250686692034374,0.27147645087316985
124,East Palo Alto Academy,1,1,18.0,12.0,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
125,Oxford Day Academy,1,1,6.0,6.0,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
126,Eleanor Roosevelt High,1,0,55.0,49.0,109438,18125,0.01858246251703771,0.1963652885052249,0.3640390731485688,0.11717401181281235
127,El Cajon Valley High,1,0,17.0,14.0,60510,22714,0.02988667348329925,0.3409807430129516,0.22198790047716427,0.05212593728698023
128,Central Union High,1,0,9.0,7.0,47614,13146,0.038536601501769706,0.25526777149283847,0.16982567563097484,0.06390790909993053
129,Southwest High,1,0,11.0,11.0,47614,13146,0.038536601501769706,0.25526777149283847,0.16982567563097484,0.06390790909993053
130,El Cerrito High,1,0,37.0,34.0,107621,10499,0.0189642965510266,0.11924749671285527,0.391170223525842,0.3127844644482654
131,Summit Public School K2,1,1,13.0,12.0,107621,10499,0.0189642965510266,0.11924749671285527,0.391170223525842,0.3127844644482654
132,Oak Ridge High,1,0,31.0,29.0,136203,14987,0.005069622820062188,0.1299513316209274,0.4472421251858862,0.2007908611599297
133,Arroyo High,1,0,24.0,19.0,56098,15466,0.08911256583156962,0.33452281340749124,0.17224491804892456,0.02237042870502535
134,El Monte High,1,0,47.0,43.0,48723,8122,0.08702749579146049,0.3103096464826812,0.16573993776462786,0.022700607049941337
135,Mountain View High,1,0,19.0,17.0,56098,15466,0.08911256583156962,0.33452281340749124,0.17224491804892456,0.02237042870502535
136,Da Vinci Design,1,1,11.0,10.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
137,Da Vinci Science,1,1,19.0,15.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
138,Cosumnes Oaks High,1,0,32.0,31.0,108507,14415,0.02476958525345622,0.1774193548387097,0.37733446519524616,0.13536866359447006
139,Elk Grove High,1,0,13.0,11.0,100453,20006,0.03547548291233284,0.22462388558692423,0.31382336552748885,0.09839338781575037
140,Franklin High,1,0,42.0,38.0,108507,14415,0.02476958525345622,0.1774193548387097,0.37733446519524616,0.13536866359447006
141,Laguna Creek High,1,0,17.0,17.0,92222,21946,0.03630759467851234,0.1938218162862906,0.35036148947261064,0.13394374815855675
142,Monterey Trail High,1,0,61.0,57.0,100453,20006,0.03547548291233284,0.22462388558692423,0.31382336552748885,0.09839338781575037
143,Pleasant Grove High,1,0,35.0,29.0,100453,20006,0.03547548291233284,0.22462388558692423,0.31382336552748885,0.09839338781575037
144,Escondido Charter High,1,1,5.0,5.0,70009,17070,0.04594701463028865,0.30618162646632396,0.21502570185844208,0.060340055357848955
145,Escondido High,1,0,35.0,31.0,76534,17645,0.030450635219050875,0.2234375890161226,0.26394348544408364,0.11693157864752464
146,San Pasqual High,1,0,13.0,13.0,56866,16325,0.03411359099981855,0.25576120486300125,0.2251255065626323,0.08994132946228754
147,Eureka Senior High,1,0,9.0,8.0,43932,9766,0.02422266216373588,0.2511354372889251,0.31739839291952954,0.07377431000349366
148,Bella Vista High,1,0,9.0,8.0,89923,15996,0.007325519445924348,0.15843100692594567,0.37976158763985085,0.16502397442727756
149,Angelo Rodriguez High,1,0,17.0,15.0,115561,13121,0.015154819014391627,0.18163977322285216,0.38828318069486845,0.12440034888791976
150,Armijo High,1,0,13.0,13.0,75544,24396,0.02987608547175334,0.28781344521416724,0.24259927797833936,0.06619182359254562
151,Public Safety Academy,1,0,4.0,4.0,75544,24396,0.02987608547175334,0.28781344521416724,0.24259927797833936,0.06619182359254562
152,Vanden High,1,0,15.0,12.0,75544,24396,0.02987608547175334,0.28781344521416724,0.24259927797833936,0.06619182359254562
153,Farmersville High,1,0,12.0,11.0,44286,2862,0.11372485399091499,0.32138221933809213,0.07624918883841661,0.013951979234263466
154,Fillmore Senior High,1,0,10.0,8.0,72311,5369,0.02656369345667487,0.2763303063735891,0.212764151744038,0.04514979207332598
155,Folsom High,1,0,35.0,33.0,118006,27717,0.0056593816534129164,0.14253998871763143,0.4113151238330937,0.2006623842192419
156,Vista del Lago High,1,0,22.0,19.0,118006,27717,0.0056593816534129164,0.14253998871763143,0.4113151238330937,0.2006623842192419
157,Fontana High,1,0,20.0,20.0,58070,25003,0.05040591300133285,0.35351647020131205,0.13356182167523498,0.012463000467362517
158,Jurupa Hills High,1,0,19.0,16.0,84649,9923,0.02435003170577045,0.34555062354681887,0.211287254280279,0.029380680617205664
159,Summit High,1,0,14.0,14.0,96447,25768,0.031933508311461065,0.26877649909145973,0.2622316441214079,0.07986742041860152
160,Fortuna Union High,1,0,6.0,6.0,47392,5481,0.008,0.2863157894736842,0.27063157894736845,0.048736842105263155
161,Fountain Valley High,1,0,33.0,31.0,89478,18567,0.027399926998418297,0.1958389098430466,0.3698260128969461,0.13366589609441537
162,Los Amigos High,1,0,44.0,42.0,89478,18567,0.027399926998418297,0.1958389098430466,0.3698260128969461,0.13366589609441537
163,Fowler High,1,0,20.0,15.0,58690,2442,0.02490960224989956,0.2597428686219365,0.24447569304941744,0.061470470068300524
164,American High,1,0,137.0,130.0,132568,24879,0.01740765109502773,0.1922361124165805,0.3811636431995488,0.22494595356706457
165,Irvington High,1,0,149.0,140.0,119206,21690,0.021462492033797256,0.22961166046502066,0.3167567789815595,0.22683633821927102
166,John F. Kennedy High,1,0,15.0,13.0,119206,21690,0.021462492033797256,0.22961166046502066,0.3167567789815595,0.22683633821927102
167,Mission San Jose High,1,0,159.0,146.0,188596,16458,0.007262525890773708,0.08979837969638971,0.37731050575496183,0.4026900186151386
168,Washington High,1,0,59.0,50.0,132568,24879,0.01740765109502773,0.1922361124165805,0.3811636431995488,0.22494595356706457
169,Fresno High,1,0,3.0,3.0,60362,11644,0.021400394477317553,0.21060157790927023,0.2986686390532544,0.13545364891518738
170,Bullard High,1,0,17.0,17.0,60362,11644,0.021400394477317553,0.21060157790927023,0.2986686390532544,0.13545364891518738
171,Central High,1,0,28.0,25.0,62225,25326,0.029523536713453643,0.2833953976892963,0.27617683567268214,0.05234412298290843
172,Clovis North High,1,0,29.0,26.0,125804,4404,0.005956552207428171,0.13489838822704975,0.38962859145059564,0.28100911002102313
173,Design Science Middle College High,1,0,25.0,25.0,60362,11644,0.021400394477317553,0.21060157790927023,0.2986686390532544,0.13545364891518738
174,Edison High,1,0,47.0,41.0,31854,11549,0.07108565653162638,0.3005137707403352,0.11968331508464583,0.01878211067127095
175,Fresno High,1,0,20.0,18.0,60362,11644,0.021400394477317553,0.21060157790927023,0.2986686390532544,0.13545364891518738
176,Herbert Hoover High,1,0,16.0,14.0,54004,11752,0.023391523663518123,0.2561693289154839,0.31066712823302506,0.07462538944661491
177,Ambassador Phillip V. Sanchez II Public Charter,1,1,6.0,5.0,31854,11549,0.07108565653162638,0.3005137707403352,0.11968331508464583,0.01878211067127095
178,Sunnyside High,1,0,79.0,73.0,62413,24810,0.058533214885006415,0.2676339946698253,0.2565195933274109,0.07347744546441615
179,Roosevelt High,1,0,41.0,40.0,30473,12112,0.10596081014325703,0.2728058620121851,0.11308249629507656,0.014449201383171415
180,University High,1,1,18.0,18.0,54004,11752,0.023391523663518123,0.2561693289154839,0.31066712823302506,0.07462538944661491
181,Washington High,1,0,28.0,24.0,31854,11549,0.07108565653162638,0.3005137707403352,0.11968331508464583,0.01878211067127095
182,Fullerton Union High,1,0,8.0,7.0,68287,7955,0.024081341419907244,0.22737543108574146,0.29016529908431443,0.09721726721369961
183,Sunny Hills High,1,0,29.0,26.0,88725,16266,0.020870337477797513,0.22174733570159857,0.36767317939609234,0.1434003108348135
184,Troy High,1,0,43.0,40.0,80279,11968,0.01651871510936213,0.182987096183765,0.3510570147341448,0.16280772398645557
185,Galt High,1,0,17.0,17.0,77351,10358,0.03903945427728613,0.30093104719764013,0.2382466814159292,0.055678466076696166
186,Liberty Ranch High,1,0,8.0,8.0,77351,10358,0.03903945427728613,0.30093104719764013,0.2382466814159292,0.055678466076696166
187,Garden Grove High,1,0,26.0,23.0,75653,15291,0.061816516726822174,0.2887464310725637,0.25892905241609654,0.05473253245703819
188,Rancho Alamitos High,1,0,29.0,26.0,65934,9432,0.05805227655986509,0.32099494097807757,0.2561973018549747,0.04797639123102867
189,Santiago High,1,0,19.0,19.0,70680,11730,0.06842740811840109,0.32343561321484965,0.1988419977087655,0.03935350032510759
190,Gilroy High,1,0,19.0,19.0,108494,18154,0.033462065528840165,0.23687554503550518,0.2675221128690669,0.09497944437523359
191,Glendora High,1,0,14.0,12.0,108750,8688,0.008206457186049022,0.19706295216499298,0.3753914264118346,0.18469927653601123
192,Dos Pueblos Senior High,1,0,28.0,26.0,70878,16568,0.02679122597637763,0.13704267665336023,0.34404708012675417,0.24531873739660068
193,Gonzales High,1,0,14.0,12.0,70057,2320,0.037163443306788016,0.251611679939325,0.12627986348122866,0.023511566173682216
194,Granada Hills Charter,1,1,57.0,51.0,103329,17915,0.02495162951981305,0.2363243460562354,0.3380154282986155,0.1267432218508933
195,John F. Kennedy High,1,0,27.0,23.0,103329,17915,0.02495162951981305,0.2363243460562354,0.3380154282986155,0.1267432218508933
196,Granite Bay High,1,0,17.0,17.0,171325,8019,0.002699309478970496,0.1292529817953547,0.42310106716886375,0.2549278091650973
197,Nevada Union High,1,0,3.0,3.0,51530,11825,0.0025630914826498424,0.2598087539432177,0.28918572555205047,0.11317034700315458
198,Gustine High,1,0,13.0,10.0,60478,3287,0.020087884494664157,0.3992467043314501,0.13261142498430634,0.040646578782172
199,Glen A. Wilson High,1,0,10.0,10.0,88702,16467,0.02875494809171708,0.26678616774964525,0.33226280279831705,0.10648044414569174
200,Los Altos High,1,0,14.0,10.0,88702,16467,0.02875494809171708,0.26678616774964525,0.33226280279831705,0.10648044414569174
201,Half Moon Bay High,1,0,14.0,14.0,140460,7362,0.022820323511645077,0.14349956372910933,0.39391905497013224,0.23444526478287134
202,Hanford High,1,0,11.0,9.0,65674,22529,0.02722162865239002,0.28928787104566356,0.22455520973660983,0.05922794629999535
203,Hanford West High,1,0,11.0,11.0,65674,22529,0.02722162865239002,0.28928787104566356,0.22455520973660983,0.05922794629999535
204,Hawthorne High,1,0,29.0,25.0,60162,30841,0.03532016016146359,0.2786874572739998,0.2421628308213158,0.07013574660633484
205,Hawthorne Math and Science Academy,1,1,16.0,15.0,60162,30841,0.03532016016146359,0.2786874572739998,0.2421628308213158,0.07013574660633484
