,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
815,Roseland Charter,1,1,23.0,15.0,68720,12851,0.03912351750072317,0.28991900491755856,0.18451692218686722,0.05434625397743709
816,Santa Rosa High,1,0,37.0,20.0,80164,13817,0.03393132857878097,0.22921108742004265,0.2808984633482832,0.1074553341666054
817,Santa Ynez Valley Union High,1,0,17.0,9.0,98968,2318,0.007284315957204644,0.23082176189392214,0.3227862508536308,0.12223992715684043
818,Santana High,1,0,10.0,7.0,85751,19360,0.01309267511140039,0.2715666149301557,0.28716266960396536,0.08761828468432384
819,West Hills High,1,0,17.0,8.0,85751,19360,0.01309267511140039,0.2715666149301557,0.28716266960396536,0.08761828468432384
820,Prospect High,1,0,73.0,26.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
821,Saratoga High,1,0,212.0,61.0,201279,11187,0.005998322147651006,0.06421979865771812,0.39693791946308726,0.4323825503355705
822,Saugus High,1,0,52.0,19.0,113028,11811,0.010895310279488394,0.20768198326227696,0.3565845570819517,0.12383546502447497
823,Scotts Valley High,1,0,43.0,25.0,109894,5975,0.007936507936507936,0.11607142857142858,0.43885281385281383,0.2076118326118326
824,Seaside High,1,0,21.0,7.0,68772,10986,0.029409159358667728,0.26481530693595534,0.2605633802816901,0.09066347772167596
825,Selma High,1,0,27.0,11.0,43894,8929,0.052659659606253004,0.3062476657952302,0.1630475377474257,0.03387931494424585
826,Central Valley High,1,0,6.0,4.0,48586,3949,0.007477710670117918,0.320822548173713,0.23324705205637045,0.03566292781133161
827,Ponderosa High,1,0,32.0,18.0,87974,11227,0.006271843730550103,0.21831761382678222,0.3223057404126969,0.1254847512807009
828,California Virtual Academy at Sutter,1,1,8.0,,100497,24441,0.010850238422371292,0.21488321344863817,0.3611694819364746,0.11139174007920472
829,California Virtual Academy @ Sonoma,1,1,11.0,4.0,100497,24441,0.010850238422371292,0.21488321344863817,0.3611694819364746,0.11139174007920472
830,California Virtual Academy @ San Joaquin,1,1,7.0,,100497,24441,0.010850238422371292,0.21488321344863817,0.3611694819364746,0.11139174007920472
831,iQ Academy California-Los Angeles,1,1,3.0,,100497,24441,0.010850238422371292,0.21488321344863817,0.3611694819364746,0.11139174007920472
832,Royal High,1,0,42.0,25.0,100497,24441,0.010850238422371292,0.21488321344863817,0.3611694819364746,0.11139174007920472
833,Santa Susana High,1,0,41.0,23.0,96654,19371,0.013033347895733217,0.2546721032959565,0.33182855201203826,0.100067957866123
834,Simi Valley High,1,0,35.0,13.0,96654,19371,0.013033347895733217,0.2546721032959565,0.33182855201203826,0.100067957866123
835,Soledad High,1,0,40.0,17.0,65108,4147,0.030413486729695866,0.30954550632190453,0.10075179405399248,0.024148536279758513
836,Sonoma Valley High,1,0,45.0,17.0,87374,15591,0.01700727398683755,0.19189470038101836,0.3267751991686872,0.15219951506754417
837,Soquel High,1,0,42.0,17.0,96052,4104,0.005277384476766637,0.21354099626721587,0.3952889689792766,0.13643969622860086
838,South El Monte High,1,0,20.0,12.0,57500,10868,0.09108057127458906,0.3251145243869577,0.1182632713554298,0.023477499326327134
839,South East High,1,0,33.0,15.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
840,South Gate Senior High,1,0,40.0,19.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
841,International Studies Learning Center at Legacy High School Complex,1,0,15.0,4.0,55084,23989,0.04945222670691585,0.3072278940406336,0.13017671200352746,0.02204660312722586
842,South Tahoe High,1,0,15.0,6.0,62541,12647,0.008135801926206077,0.2324200712432385,0.32011082281542724,0.09780553234530982
843,South Pasadena Senior High,1,0,99.0,33.0,109927,9671,0.007581956035564283,0.06878306878306878,0.42415316642120765,0.35629738722522225
844,El Camino High,1,0,73.0,20.0,106352,21551,0.0323695035744239,0.23245736650824714,0.353448620152562,0.10972882303606374
845,South San Francisco High,1,0,57.0,21.0,106352,21551,0.0323695035744239,0.23245736650824714,0.353448620152562,0.10972882303606374
846,Monte Vista High,1,0,12.0,5.0,71396,19098,0.02282877232991258,0.25258931965032305,0.29256936526035726,0.0733086278981376
847,Steele Canyon High,1,1,43.0,16.0,84266,3387,0.03276315789473684,0.2727631578947368,0.2798684210526316,0.09210526315789473
848,Stagg Senior High,1,0,24.0,5.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
849,Aspire Benjamin Holt College Preparatory Academy,1,1,42.0,16.0,97775,7411,0.054229213981055784,0.23752284938791338,0.2802858250706254,0.1147177754389852
850,Aspire Langston Hughes Academy,1,1,18.0,8.0,39013,10415,0.08155764399367266,0.4273750814180702,0.08234856238950405,0.010979808318600539
851,Bear Creek High,1,0,42.0,14.0,84387,12948,0.03831390885616582,0.2832018982483076,0.28082908786377275,0.06375183194919394
852,Cesar Chavez High,1,0,47.0,21.0,97775,7411,0.054229213981055784,0.23752284938791338,0.2802858250706254,0.1147177754389852
853,Edison High,1,0,28.0,9.0,53830,17384,0.062267756662066034,0.3794988852319779,0.15351948189829068,0.02747106911561737
854,Edward C. Merlo Institute of Environmental Studies,1,0,3.0,,53830,17384,0.062267756662066034,0.3794988852319779,0.15351948189829068,0.02747106911561737
855,Franklin High,1,0,32.0,10.0,49758,6828,0.05345818763705328,0.3600426717240562,0.11598411663604576,0.01890594440822616
856,Health Careers Academy,1,1,29.0,15.0,46892,5357,0.05610333267600079,0.36412936304476434,0.17008479589824493,0.059751528298166046
857,Lincoln High,1,0,75.0,33.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
858,Middle College High,1,0,37.0,18.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
859,Pacific Law Academy,1,1,7.0,4.0,54951,18401,0.03722985652884557,0.3073733276832738,0.23896724983352502,0.06610569647073067
860,Ronald E. McNair High,1,0,49.0,11.0,48614,11709,0.08059822150363784,0.34777687954729186,0.1757477768795473,0.02421180274858529
861,Stockton High,1,0,14.0,9.0,17270,2912,0.04834254143646409,0.3238950276243094,0.12638121546961326,0.08448434622467772
862,Stockton Early College Academy,1,1,59.0,29.0,17270,2912,0.04834254143646409,0.3238950276243094,0.12638121546961326,0.08448434622467772
863,Aspire Benjamin Holt College Preparatory Academy,1,1,21.0,8.0,97775,7411,0.054229213981055784,0.23752284938791338,0.2802858250706254,0.1147177754389852
864,Weston Ranch High,1,0,25.0,10.0,53830,17384,0.062267756662066034,0.3794988852319779,0.15351948189829068,0.02747106911561737
865,John H. Francis Polytechnic,1,0,46.0,16.0,58696,12335,0.06556797738370598,0.29054227704960167,0.2020367514777692,0.04356206630686199
866,Fremont High,1,0,160.0,62.0,168228,19605,0.00459097444693893,0.09444290290845798,0.3895265242287415,0.39888504906288624
867,Summit Public School: Denali,1,1,28.0,14.0,130164,8351,0.029125126022179905,0.1746387364176095,0.3299540719166573,0.25658115828385797
868,Sutter High,1,0,23.0,12.0,84500,1164,0.00408905043162199,0.33303044070876875,0.22580645161290322,0.040436165379373015
869,PUC Triumph Charter Academy and PUC Triumph Charter High,1,1,13.0,7.0,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
870,North Tahoe High,1,0,16.0,10.0,84648,1103,0.0,0.1720059142434697,0.47658945293247906,0.16362740266140957
871,Tehachapi High,1,0,13.0,5.0,65401,12247,0.007632386497757495,0.28920450074750176,0.24773782358958218,0.06330159729325675
872,Chaparral High,1,0,42.0,15.0,89574,13081,0.016183362624487406,0.2168643819566491,0.31766256590509667,0.12082601054481547
873,Great Oak High,1,0,104.0,41.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
874,Temecula Valley High,1,0,72.0,31.0,108412,24962,0.008350846145337905,0.19555358920473398,0.3565977214909855,0.12771448586070863
875,Temple City High,1,0,99.0,44.0,83029,11184,0.03950597417226536,0.23466226817395502,0.36689866033712837,0.12990304541980127
876,Templeton High,1,0,18.0,13.0,99989,3571,0.0025787965616045844,0.19183381088825216,0.34627507163323784,0.14383954154727793
877,Desert Mirage High,1,0,27.0,11.0,26132,5694,0.05203597049610993,0.28382338082247144,0.060927553804183084,0.012630089926240274
878,Thousand Oaks High,1,0,56.0,17.0,94149,15290,0.005131817267055746,0.1682095659757161,0.4047091970215335,0.16626417119474074
879,Tomales High,1,0,3.0,3.0,109063,87,0.0,0.0,0.5279187817258884,0.3096446700507614
880,North High,1,0,48.0,20.0,92636,11413,0.018817089338408245,0.20241200872428688,0.4181242783218578,0.11491254330068854
881,South High,1,0,87.0,30.0,95113,13838,0.006673909669408661,0.14333385069067206,0.443388173211237,0.20134254229396245
882,Torrance High,1,0,50.0,19.0,75388,14140,0.01979783896828163,0.23370512373649355,0.3324851864761241,0.10296270477518299
883,West High,1,0,100.0,37.0,97688,16577,0.010855605161763806,0.17607485780686197,0.4307076019815302,0.20359611032964345
884,John C. Kimball High,1,0,64.0,20.0,119614,8861,0.03321355734680004,0.2236088181023599,0.3010585607458483,0.07089443527240943
885,Merrill F. West High,1,0,66.0,22.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
886,Millennium Charter,1,1,21.0,4.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
887,Tracy High,1,0,59.0,27.0,84670,16916,0.030712672957795402,0.3513865570543623,0.23652521275979854,0.04388351762866902
888,Tahoe Truckee High,1,0,40.0,22.0,100205,6975,0.002208968411751712,0.10603048376408217,0.4759590604521022,0.17450850452838523
889,Mission Oak High,1,0,11.0,4.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
890,Tulare Union High,1,0,28.0,14.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
891,Tulare Western High,1,0,31.0,10.0,55269,21459,0.035200853354020706,0.35404494654415863,0.15745836262697277,0.03076438216684041
892,Summerville High,1,0,8.0,4.0,56625,1762,0.0,0.22405498281786942,0.2536082474226804,0.07388316151202749
893,John H. Pitman High,1,0,39.0,15.0,75333,13215,0.018914242021811745,0.2283391685782124,0.3256469073202141,0.10257958066723007
894,Turlock High,1,0,70.0,28.0,48137,15269,0.03268258988621078,0.33107936161704293,0.15865052532082743,0.05653106481986404
895,Tustin High,1,0,39.0,11.0,75626,18873,0.045048927647923745,0.2393905592455509,0.31719312477817774,0.11608274603255082
896,Ukiah High,1,0,29.0,14.0,56556,11282,0.016494747349907305,0.30346532300232926,0.2165232685268812,0.08903360745353425
897,James Logan High,1,0,212.0,75.0,120772,21723,0.03289867425959847,0.25120150891383597,0.32844266308783254,0.14633925170931644
898,Upland High,1,0,38.0,10.0,65542,18826,0.018026565464895637,0.2840718830226588,0.2635617814488224,0.09557428284406742
899,Buckingham Collegiate Charter Academy,1,1,19.0,4.0,98579,13703,0.016977019844759682,0.22528964172370283,0.3073452376400413,0.1001032386341911
900,Vacaville High,1,0,55.0,19.0,98579,13703,0.016977019844759682,0.22528964172370283,0.3073452376400413,0.1001032386341911
901,Will C. Wood High,1,0,27.0,7.0,92653,22193,0.007827589712310663,0.27382332011792215,0.251743417708651,0.07746264104910033
902,Valencia High,1,0,87.0,30.0,95640,11312,0.004876621476640983,0.1528333170779284,0.40168731103091776,0.16112357358821808
903,West Ranch High,1,0,91.0,40.0,134115,6624,0.004017013232514178,0.1260239445494644,0.4560491493383743,0.23030875866414618
904,Jesse M. Bethel High,1,0,44.0,18.0,91380,18612,0.021200974300342994,0.24056767907739723,0.34677138738380475,0.07928617587115375
905,Griffin Academy High,1,1,16.0,4.0,71715,9466,0.031156615882035957,0.3171998236417969,0.23769166707490325,0.053789251947288494
906,Vallejo High,1,0,24.0,9.0,57254,14534,0.041473757927090224,0.2917558261681516,0.2448352332412559,0.08399797688985722
907,Van Nuys Senior High,1,0,67.0,26.0,61914,9559,0.0364029349866333,0.1788862977077527,0.3184119219612081,0.09453387179341334
908,Animo Venice Charter High,1,1,23.0,6.0,99496,14420,0.00976468000879701,0.10393666153507808,0.4441609852650099,0.2720035188036068
909,Buena High,1,0,35.0,14.0,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
910,El Camino High,1,0,12.0,10.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
911,Foothill Technology High,1,0,54.0,16.0,81501,19279,0.007826134380453752,0.19071771378708552,0.34170484293193715,0.15485929319371727
912,Ventura High,1,0,40.0,19.0,66460,12655,0.02013600635873885,0.2013600635873885,0.34346021372427804,0.10845182372162854
913,Excelsior Charter,1,1,12.0,5.0,48495,14241,0.020159551530832254,0.29739830386660915,0.18736524363949977,0.05091993675434814
914,Silverado High,1,0,12.0,3.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
915,University Preparatory,1,0,24.0,10.0,61872,15607,0.014524414004841472,0.35280746295093585,0.17441105272480367,0.02698234634232745
916,Villa Park High,1,0,44.0,13.0,164919,1972,0.005283712382265104,0.13944406156673558,0.44888582586721804,0.18263266712611992
917,El Diamante High,1,0,34.0,15.0,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
918,Mt. Whitney High,1,0,13.0,5.0,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
919,Redwood High,1,0,45.0,20.0,65729,18001,0.04008397480755773,0.2598740377886634,0.22295311406578028,0.07275017494751575
920,University Preparatory High,1,1,9.0,,65975,18229,0.015524285065819337,0.2656075049175367,0.2694810107429263,0.06530488727492813
921,Eleanor Roosevelt Community Learning Center,1,1,3.0,,67433,13561,0.031087687137183014,0.3071723189734189,0.2266651390161931,0.08077451879010082
922,Rancho Buena Vista High,1,0,23.0,10.0,80584,10654,0.011084793936522975,0.19336807200378966,0.34197063003315964,0.11515869256276647
923,Walnut High,1,0,136.0,46.0,105848,13305,0.02388704526955106,0.1735958925552564,0.4496587564961493,0.15690939828439046
924,Las Lomas High,1,0,123.0,51.0,115938,10256,0.003751685327393165,0.07778885046016765,0.43173691306641654,0.336420657717334
925,Northgate High,1,0,130.0,53.0,156280,10327,0.005026116093426628,0.06317138070365626,0.4729476692618508,0.32265694293879965
926,Wasco High,1,0,26.0,17.0,39425,6717,0.03887355052457206,0.34632799558255106,0.09342904472667035,0.012037548315847598
927,Waterford High,1,0,12.0,7.0,59833,2988,0.03937472349211031,0.41660522046895737,0.0974782480460109,0.033918301135525734
928,Ceiba College Preparatory Academy,1,1,20.0,3.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
929,Pajaro Valley High,1,0,30.0,10.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
930,Watsonville High,1,0,46.0,15.0,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
931,Trinity High,1,0,6.0,,45208,1720,0.0019409937888198758,0.20535714285714285,0.22166149068322982,0.16614906832298137
932,Edgewood High,1,0,8.0,4.0,84505,12160,0.03349014705398559,0.35595617988617295,0.2457808336348982,0.06280225022206139
933,West Covina High,1,0,26.0,16.0,87147,10372,0.03144020484405826,0.29177685430046596,0.30978466188137516,0.11258027956176804
934,River City High,1,0,82.0,40.0,80916,13637,0.016593575915609813,0.22594919205088695,0.31290743155149936,0.12765200900794121
935,Westlake High,1,0,121.0,44.0,119967,13813,0.012151694261903889,0.11946106685267448,0.39634347810125187,0.2345166856345681
936,La Quinta High,1,0,60.0,22.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
937,Westminster High,1,0,35.0,9.0,67104,27169,0.06393220444596763,0.2777094075678033,0.2753259701213528,0.07728256975059586
938,Wheatland Union High,1,0,14.0,7.0,76071,1662,0.0018088634308109737,0.23334338257461562,0.2876092854989448,0.059692493216762135
939,California High,1,0,41.0,19.0,77898,11939,0.014920757634325474,0.3563587166602242,0.2332044839582528,0.06733668341708543
940,La Serna High,1,0,53.0,24.0,77482,10813,0.03456039626252392,0.31753536718075726,0.2112274381777928,0.06784494727757139
941,Pioneer High,1,0,18.0,8.0,74717,8861,0.04564315352697095,0.37225214090226894,0.1855301492010241,0.04224419528560078
942,Whittier High,1,0,24.0,12.0,76177,10836,0.02841343343973385,0.2867868542912377,0.28112215078901226,0.09324281796520253
943,Elsinore High,1,0,20.0,9.0,79895,9721,0.04040675536442234,0.3292568203198495,0.19885320073466828,0.05648882318684765
944,Williams Junior/Senior High,1,0,11.0,5.0,72500,1738,0.033752860411899316,0.30205949656750575,0.2345537757437071,0.01887871853546911
945,Willits High,1,0,8.0,4.0,52406,5533,0.02096723211463492,0.2826888631334949,0.24307238436413445,0.0816563059740807
946,Willows High,1,0,7.0,4.0,53855,3255,0.035237769414984604,0.3087581252138214,0.2620595278823127,0.03900102634279849
947,Dr. Richard A. Vladovic Harbor Teacher Preparation Academy,1,0,38.0,16.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
948,Phineas Banning Senior High,1,0,25.0,10.0,50965,14938,0.05886529018517423,0.33393480447257884,0.11663610010057386,0.017984973081701473
949,Temecula Preparatory,1,1,12.0,11.0,103138,8995,0.012081170363378952,0.2529495044832468,0.3493157149598867,0.0853704577630958
950,Windsor High,1,0,37.0,16.0,118773,9915,0.023585609792506346,0.1883863263173608,0.34054834054834054,0.11588794347415037
951,Winters High,1,0,16.0,6.0,87097,3511,0.052478134110787174,0.20741357767596835,0.2660002776620852,0.13952519783423573
952,Woodlake High,1,0,9.0,4.0,44980,3048,0.07037696165668986,0.25028312570781425,0.13687105646335546,0.07280375343795502
953,Pioneer High,1,0,85.0,29.0,84856,7763,0.03357721452835119,0.23634700810033968,0.25568330284818397,0.1401881369218709
954,Woodland Senior High,1,0,45.0,17.0,68158,14361,0.022759181260622183,0.29586935638808837,0.24440257149190867,0.09535949161309391
955,El Camino Real Charter High,1,1,111.0,32.0,95212,17961,0.007618035255558508,0.151829214279387,0.4196120116927983,0.19865946201316917
956,Taft Charter High,1,1,61.0,30.0,110525,10453,0.005858516818825367,0.1289850119611385,0.42645120343699655,0.21115071034516428
957,Woodside High,1,0,119.0,39.0,184479,10126,0.006666013135967062,0.0953828056072934,0.3980001960592099,0.32707577688461914
958,Yorba Linda High,1,0,67.0,27.0,129253,16661,0.005304964539007092,0.1489078014184397,0.4046241134751773,0.19418439716312058
959,River Valley High,1,0,46.0,24.0,74188,12651,0.05001966181675187,0.23499803381832482,0.25780574125049155,0.10644907589461267
960,Yuba City High,1,0,37.0,11.0,54564,14200,0.02980043666449611,0.28670471521047997,0.22231585398552112,0.04481556670624737
961,Yucaipa High,1,0,19.0,7.0,73647,18759,0.022715497259414796,0.3104633088816776,0.24490742003217802,0.10913255706143819
962,Saint Joseph Notre Dame High School,0,0,43.0,20.0,96014,25477,0.019494569669978784,0.15013759636997667,0.39337856857761067,0.2186416822469172
963,Ramona Convent Secondary School,0,0,19.0,8.0,66169,10106,0.04951091743544574,0.23605767001993416,0.30559547540679616,0.11116777154513004
964,Fairmont International School,0,0,3.0,,66429,12217,0.049895756033782115,0.3032969362875013,0.2195483939361815,0.04028410897911587
965,Fairmont Preparatory Academy,0,0,65.0,37.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
966,Servite High School,0,0,37.0,16.0,65683,18240,0.039406067208184334,0.3098728301797428,0.21114452838231462,0.05074952044900182
967,Arroyo Pacific Academy,0,0,6.0,3.0,105011,10433,0.022168249061603,0.16714506513579155,0.4300287039081475,0.20154559505409583
968,Garces Memorial High,0,0,28.0,15.0,31739,11059,0.06752608962553713,0.3439108466732776,0.10421683902346886,0.022571657930773953
969,St. John Bosco High School,0,0,24.0,6.0,63848,22998,0.042512576803006505,0.30397088942355494,0.21530691376190572,0.04664850569684437
970,Notre Dame High School,0,0,46.0,26.0,159599,10404,0.006629376424280091,0.09483115806919412,0.4261963952765693,0.3227677646571369
971,Saint Mary's College High School,0,0,55.0,21.0,107669,8129,0.007413897688211902,0.08755139179079328,0.37453663139448673,0.4078991709914403
972,International School of Los Angeles-BB,0,0,10.0,6.0,85086,7544,0.02292910176153734,0.17608094336875818,0.4243703595865483,0.10649293929247343
973,Providence High School,0,0,22.0,5.0,89021,12533,0.007253748507231633,0.16891503383608297,0.41828475385908265,0.1460480339687735
974,Mercy High,0,0,38.0,16.0,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
975,Vincent Memorial Catholic High School,0,0,18.0,7.0,42739,9362,0.058802352094083764,0.24408976359054363,0.23564942597703908,0.03624144965798632
976,Faith Baptist,0,0,8.0,5.0,71039,18105,0.02943278367433366,0.2411000238214976,0.3070326354516821,0.1082819406580027
977,Army and Navy Academy,0,0,18.0,10.0,86046,11340,0.0049,0.148,0.41225,0.22205
978,Pacific Ridge School,0,0,33.0,14.0,138138,16258,0.014002478314745973,0.08785625774473359,0.42326517967781907,0.2681536555142503
979,Jesuit High School,0,0,58.0,19.0,67766,25581,0.014043274416147564,0.2415311131165944,0.31311219211551583,0.13655873742598665
980,Valley Christian High School,0,0,18.0,3.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
981,Mater Dei Catholic High School,0,0,40.0,18.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
982,The Webb Schools,0,0,26.0,12.0,100598,12211,0.010027043894320782,0.126190971499896,0.34674433118369047,0.3021427085500312
983,Carondelet High School,0,0,44.0,12.0,95961,10548,0.014802395209580838,0.17576047904191616,0.3946347305389222,0.14883832335329342
984,De La Salle High School of Concord,0,0,47.0,10.0,95961,10548,0.014802395209580838,0.17576047904191616,0.3946347305389222,0.14883832335329342
985,The Athenian School,0,0,30.0,9.0,200726,9274,0.0039759295078444015,0.08419299376746185,0.48071136900924133,0.2956157317859445
986,Valley Christian Middle / Senior High School,0,0,11.0,3.0,148083,19065,0.010281480734823475,0.12136179220321044,0.44250686692034374,0.27147645087316985
987,Eastside College Preparatory School,0,0,21.0,5.0,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
988,Christian Junior/Senior High School,0,0,7.0,6.0,85067,14727,0.021411447899904765,0.23578864405109848,0.3201865291780237,0.12715510163869823
989,Vistamar School,0,0,13.0,6.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
990,"Grauer School, The",0,0,3.0,,125458,19371,0.009749488616741492,0.10365805063358394,0.4451026751321627,0.2583216002975321
991,Crespi Carmelite High School,0,0,24.0,8.0,76088,12815,0.014033241240187695,0.17699425514186728,0.3803446914879621,0.1956321536639916
992,Sacramento Waldorf School,0,0,14.0,5.0,89923,15996,0.007325519445924348,0.15843100692594567,0.37976158763985085,0.16502397442727756
993,Fremont Christian School,0,0,31.0,20.0,132568,24879,0.01740765109502773,0.1922361124165805,0.3811636431995488,0.22494595356706457
994,San Joaquin Memorial High,0,0,29.0,13.0,32170,10331,0.049776844316093465,0.2791283801522709,0.15347860330795485,0.017064846416382253
995,Rosary Academy,0,0,13.0,4.0,80279,11968,0.01651871510936213,0.182987096183765,0.3510570147341448,0.16280772398645557
996,Orangewood Academy,0,0,25.0,12.0,70680,11730,0.06842740811840109,0.32343561321484965,0.1988419977087655,0.03935350032510759
997,Pacific Lutheran Jr./Sr. High School,0,0,3.0,,63620,3909,0.01867073743541569,0.29039455143259746,0.2679661813057774,0.10004697040864255
998,St. Lucy's Priory High School,0,0,14.0,4.0,108750,8688,0.008206457186049022,0.19706295216499298,0.3753914264118346,0.18469927653601123
999,California Crosspoint Academy,0,0,61.0,39.0,88764,9668,0.029421570261710286,0.2820470078346391,0.31463577262877146,0.0848058009668278
1000,Moreau Catholic High School,0,0,93.0,27.0,89657,22482,0.035299599291771504,0.3348802534712515,0.24890504146864226,0.057124219550834035
1001,Crystal Springs Uplands School,0,0,34.0,12.0,158316,15899,0.013492010873168469,0.09205728303387921,0.4113903069681098,0.3444606510641119
1002,Crean Lutheran High School,0,0,67.0,41.0,112054,20645,0.0034146081203649363,0.09488875846982874,0.4698020594355226,0.2905084564904231
1003,Pacific Academy,0,0,15.0,8.0,112543,9547,0.024702842377260982,0.10372093023255814,0.4337984496124031,0.25689922480620153
1004,Marin Catholic,0,0,63.0,24.0,135972,5599,0.005202372281760482,0.07720320466132556,0.44324211840599315,0.3405472895640412
1005,Flintridge Sacred Heart Academy,0,0,44.0,20.0,170571,6329,0.006303299962921765,0.06889136077122729,0.4278086763070078,0.36440489432703005
1006,Whittier Christian High,0,0,23.0,10.0,86973,21548,0.01981559023812545,0.24603476716152772,0.2947806961891469,0.10612020471175401
1007,La Jolla Country Day School,0,0,30.0,13.0,113676,16657,0.003914239368079555,0.07264264052471965,0.379222794273221,0.41117145073700545
1008,Monterey Bay Academy,0,0,5.0,,76010,23451,0.047936186859530945,0.2559204625689369,0.19266072553098104,0.07888861324733316
1009,Damien High School,0,0,34.0,17.0,93166,12381,0.012841091492776886,0.20434621558217064,0.3441577149442318,0.1531464789891756
1010,Bentley School,0,0,36.0,18.0,185950,10830,0.0043409058023440895,0.056817633724014854,0.45468576665219695,0.3361308059615106
1011,Saint Joseph High School,0,0,29.0,12.0,108311,8996,0.009296281487405038,0.26004598160735704,0.30327868852459017,0.09551179528188725
1012,Paraclete High School,0,0,19.0,9.0,84674,21462,0.017471648766265783,0.286792291036937,0.2571012069372092,0.0991489270478273
1013,Bishop Conaty–Our Lady of Loretto High School,0,0,16.0,6.0,37375,19149,0.06951070260009491,0.25119264680170844,0.19239703274471115,0.04608237380423109
1014,Brentwood School,0,0,15.0,10.0,133032,16375,0.0013905661067808394,0.05437845354411388,0.43894316975884656,0.3852234054232078
1015,Cathedral High School,0,0,30.0,6.0,49905,13558,0.04300750871547332,0.21175248055779028,0.27178868329310807,0.12841914722445696
1017,Immaculate Heart High School and Middle School,0,0,41.0,18.0,50253,17114,0.037035580892471005,0.1691763318262237,0.4253194417141734,0.13162964419107528
1018,Loyola High School of Los Angeles,0,0,72.0,32.0,37375,19149,0.06951070260009491,0.25119264680170844,0.19239703274471115,0.04608237380423109
1019,Marlborough School,0,0,12.0,9.0,52775,22528,0.03145646160528542,0.23212856914249136,0.31033536794458544,0.09983311615572778
1020,Milken Community School,0,0,33.0,14.0,133032,16375,0.0013905661067808394,0.05437845354411388,0.43894316975884656,0.3852234054232078
1021,Notre Dame Academy,0,0,21.0,6.0,103045,11272,0.007435897435897436,0.09143589743589743,0.41497435897435897,0.3177948717948718
1022,Pilgrim School,0,0,8.0,5.0,50207,17064,0.02378839590443686,0.21361774744027304,0.3852901023890785,0.11631399317406144
1023,Sacred Heart High,0,0,9.0,3.0,51076,12005,0.07749800449894782,0.2583266816631594,0.21507873158696755,0.07223713808867281
1024,Verbum Dei Jesuit High School,0,0,14.0,,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
1025,"Wildwood School, Inc.",0,0,16.0,10.0,103045,11272,0.007435897435897436,0.09143589743589743,0.41497435897435897,0.3177948717948718
1026,Stone Ridge Christian School,0,0,3.0,,51340,10889,0.04261713553727152,0.30551313001921465,0.19485638271665764,0.06064935704783958
1027,Bishop Alemany High,0,0,35.0,16.0,80759,5557,0.036271363534592135,0.3141279199940294,0.23285319799985074,0.0438838719307411
1028,Big Valley Christian,0,0,5.0,4.0,76225,10951,0.014214085284511707,0.28750172501035004,0.2821196927181563,0.08753852523115138
1029,Modesto Christian High,0,0,5.0,,76225,10951,0.014214085284511707,0.28750172501035004,0.2821196927181563,0.08753852523115138
