,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
374,Edison High,1,0,134.0,77.0,102473,21789,0.013045125242672475,0.17264075003551305,0.3859084236943037,0.169610303518159
375,Huntington Beach High,1,0,216.0,126.0,97470,19407,0.01955777377981545,0.17686147060530438,0.37159770181649354,0.17509140502582554
376,Marina High,1,0,163.0,97.0,101466,14560,0.01422045387562629,0.14680960801650456,0.41298261125847335,0.18136604774535808
377,Ocean View High,1,0,72.0,47.0,91331,21520,0.02669153885127355,0.21330201280456912,0.3328266777209709,0.13244438303164294
378,Alliance Collins Family College-Ready High,1,1,70.0,51.0,49366,18523,0.06870794224612906,0.29295063045798037,0.1027461399420719,0.015614451534223306
379,Alliance Margaret M. Bloomfield Technology Academy High,1,1,67.0,53.0,49366,18523,0.06870794224612906,0.29295063045798037,0.1027461399420719,0.015614451534223306
380,Aspire Ollin University Preparatory Academy,1,1,37.0,31.0,49366,18523,0.06870794224612906,0.29295063045798037,0.1027461399420719,0.015614451534223306
381,Aspire Pacific Academy,1,1,34.0,19.0,49366,18523,0.06870794224612906,0.29295063045798037,0.1027461399420719,0.015614451534223306
382,Huntington Park Senior High,1,0,56.0,31.0,49366,18523,0.06870794224612906,0.29295063045798037,0.1027461399420719,0.015614451534223306
383,Huntington Park Senior High,1,0,95.0,82.0,49366,18523,0.06870794224612906,0.29295063045798037,0.1027461399420719,0.015614451534223306
384,Linda Esperanza Marquez High B LIBRA Academy,1,0,58.0,44.0,49366,18523,0.06870794224612906,0.29295063045798037,0.1027461399420719,0.015614451534223306
385,Linda Esperanza Marquez High A Huntington Park Institute of Applied Medicine,1,0,24.0,15.0,49366,18523,0.06870794224612906,0.29295063045798037,0.1027461399420719,0.015614451534223306
386,Imperial High,1,0,48.0,30.0,82394,5271,0.011357340720221607,0.3136426592797784,0.15429362880886427,0.05921052631578947
387,Mar Vista Senior High,1,0,68.0,44.0,59795,9361,0.021351906828042933,0.30828956382735784,0.24583238182233386,0.08232473167389814
388,Indio High,1,0,102.0,72.0,44215,24793,0.029161847139425216,0.4094892784055521,0.1368449150280274,0.04715722039327342
389,Shadow Hills High,1,0,78.0,53.0,44215,24793,0.029161847139425216,0.4094892784055521,0.1368449150280274,0.04715722039327342
390,Animo City of Champions Charter High,1,1,30.0,21.0,88910,5927,0.028489326765188835,0.2482758620689655,0.2827586206896552,0.16009852216748768
391,Animo Inglewood Charter High,1,1,74.0,60.0,88910,5927,0.028489326765188835,0.2482758620689655,0.2827586206896552,0.16009852216748768
392,Animo Leadership High,1,1,83.0,71.0,51498,12254,0.05301455301455302,0.2717332717332717,0.19003619003619004,0.04115654115654116
393,City Honors International Preparatory High,1,1,23.0,13.0,51498,12254,0.05301455301455302,0.2717332717332717,0.19003619003619004,0.04115654115654116
394,Inglewood High,1,0,41.0,27.0,51498,12254,0.05301455301455302,0.2717332717332717,0.19003619003619004,0.04115654115654116
395,Morningside High,1,0,26.0,12.0,62826,7027,0.06081123837246093,0.3091818009238752,0.18167436562677972,0.047396064038473705
396,Arnold O. Beckman High,1,0,404.0,300.0,101459,7878,0.015947936780376173,0.06114567689337052,0.3981262962168347,0.35664735750554244
397,Excel Academy Charter,1,1,4.0,3.0,112054,20645,0.0034146081203649363,0.09488875846982874,0.4698020594355226,0.2905084564904231
398,Excel Academy Charter,1,1,4.0,3.0,112054,20645,0.0034146081203649363,0.09488875846982874,0.4698020594355226,0.2905084564904231
399,Irvine High,1,0,230.0,159.0,112543,9547,0.024702842377260982,0.10372093023255814,0.4337984496124031,0.25689922480620153
400,Northwood High,1,0,318.0,234.0,116650,17026,0.018593840790238233,0.096363803174409,0.45405058258662345,0.30762408636349736
401,Portola High,1,0,296.0,230.0,112054,20645,0.0034146081203649363,0.09488875846982874,0.4698020594355226,0.2905084564904231
402,Alternative Education-San Joaquin High,1,0,16.0,10.0,112688,9455,0.010947901193816362,0.11778621334653683,0.4474885844748858,0.28249986246355285
403,University High,1,0,329.0,256.0,74672,12571,0.009187570971404976,0.09001754929286673,0.47574068339011044,0.2794466811190255
404,Woodbridge High,1,0,296.0,182.0,112543,9547,0.024702842377260982,0.10372093023255814,0.4337984496124031,0.25689922480620153
405,Opportunities for Learning - Baldwin Park,1,1,28.0,17.0,68773,18032,0.07598197037990985,0.3419578918613046,0.1619153544459404,0.020507717223750707
406,Argonaut High,1,0,13.0,9.0,63453,2947,0.008167141500474834,0.3925925925925926,0.298005698005698,0.04482431149097816
407,Rubidoux High,1,0,60.0,46.0,76568,18757,0.05063568174131036,0.3477646684307913,0.1565627424842323,0.04297566701816518
408,Kelseyville High,1,0,17.0,14.0,54189,4432,0.013208202989224887,0.3356505619279342,0.20658092920866644,0.04924110763526822
409,Kerman High,1,0,35.0,29.0,62706,5491,0.0638316004772456,0.2981080620419294,0.14922447588205215,0.022669166524629282
410,King City High,1,0,17.0,7.0,57007,4416,0.06251215244021,0.22545207077581178,0.14096830643593233,0.024985417071748006
411,Kingsburg High,1,0,31.0,17.0,72786,5049,0.032044414142397976,0.27778318885750464,0.276516996201422,0.08025713450861985
412,La Canada High,1,0,204.0,137.0,170571,6329,0.006303299962921765,0.06889136077122729,0.4278086763070078,0.36440489432703005
413,Anderson W. Clark Magnet High,1,0,92.0,44.0,108583,10575,0.008058913436153952,0.1511741003195776,0.40817933398175166,0.2096243805289241
414,Crescenta Valley High,1,0,282.0,188.0,108583,10575,0.008058913436153952,0.1511741003195776,0.40817933398175166,0.2096243805289241
415,La Habra High,1,0,81.0,39.0,86973,21548,0.01981559023812545,0.24603476716152772,0.2947806961891469,0.10612020471175401
416,Sonora High,1,0,112.0,74.0,86973,21548,0.01981559023812545,0.24603476716152772,0.2947806961891469,0.10612020471175401
417,La Jolla High,1,0,216.0,157.0,113676,16657,0.003914239368079555,0.07264264052471965,0.379222794273221,0.41117145073700545
418,Preuss School UCSD,1,1,106.0,89.0,113676,16657,0.003914239368079555,0.07264264052471965,0.379222794273221,0.41117145073700545
419,Grossmont High,1,0,103.0,62.0,66551,16463,0.006810011061946903,0.2012928650442478,0.34845132743362833,0.1346100663716814
420,Helix High,1,1,197.0,113.0,94111,11995,0.009630886720407298,0.1766652524395418,0.33877810776410694,0.1704285108188375
421,La Mirada High,1,0,99.0,55.0,92508,14903,0.016898337421640774,0.24348142091396385,0.32827594561036916,0.11680445776929832
422,John F. Kennedy High,1,0,133.0,84.0,107956,4925,0.01066526794300201,0.18996415770609318,0.4087769909957164,0.16129032258064516
423,Bassett Senior High,1,0,48.0,26.0,77740,6819,0.05274146244469852,0.3440373813192822,0.17134761644380375,0.03434905801063777
424,La Puente High,1,0,44.0,32.0,74100,18821,0.05719924675889042,0.35664880133265736,0.15577243427247048,0.025657275295140145
425,Nogales High,1,0,86.0,58.0,74100,18821,0.05719924675889042,0.35664880133265736,0.15577243427247048,0.025657275295140145
426,La Quinta High,1,0,126.0,83.0,76158,16231,0.02250729249535932,0.2313046937151949,0.30432909042694245,0.13418191461150888
427,Bonita High,1,0,122.0,85.0,93166,12381,0.012841091492776886,0.20434621558217064,0.3441577149442318,0.1531464789891756
428,Acalanes High,1,0,166.0,95.0,185950,10830,0.0043409058023440895,0.056817633724014854,0.45468576665219695,0.3361308059615106
429,Laguna Beach High,1,0,96.0,60.0,129164,10455,0.007030447244605484,0.08647450110864745,0.43518468444107944,0.3110161700286626
430,Laguna Hills High,1,0,97.0,58.0,104571,10475,0.014638188178972564,0.16622169029644632,0.4284662124838888,0.17547412999447615
431,Rim of the World Senior High,1,0,41.0,28.0,89625,2337,0.00288953100689042,0.18804178706379196,0.3382973994220938,0.21182484996665926
432,Birmingham Community Charter High,1,1,234.0,147.0,61880,18685,0.038859257646674646,0.2467073037988462,0.2684771960378796,0.08909328398824426
433,Lakeside High,1,0,67.0,53.0,64270,15010,0.030303030303030304,0.3656196225974859,0.18149736051564733,0.04800653308834252
434,Temescal Canyon High,1,0,94.0,69.0,92288,7145,0.03247962000128378,0.2452660632903267,0.34450221451954555,0.06444572822389114
435,El Toro High,1,0,125.0,71.0,99565,21003,0.021031098443928562,0.1747994575585538,0.37954811869354355,0.14855080791596756
436,Kern Valley High,1,0,7.0,5.0,33793,2640,0.024832214765100672,0.3865771812080537,0.19843400447427292,0.028859060402684565
437,PUC Community Charter Middle and PUC Community Charter Early College High,1,1,36.0,30.0,79572,24833,0.05395949025776009,0.3039675151670786,0.20686611241292974,0.052627355310884985
438,Clear Lake High,1,0,15.0,8.0,55625,4623,0.029969788519637462,0.28580060422960724,0.2582477341389728,0.09583081570996979
439,El Capitan High,1,0,39.0,28.0,83692,15022,0.0052165007840752715,0.32131084584120073,0.26760969053029093,0.06832655934969757
440,River Valley Charter,1,1,12.0,8.0,83692,15022,0.0052165007840752715,0.32131084584120073,0.26760969053029093,0.06832655934969757
441,Artesia High,1,0,64.0,42.0,74471,6227,0.053529369780886446,0.24223824138177147,0.3201770037827421,0.06423524373706374
442,Lakewood High,1,0,137.0,70.0,108311,8996,0.009296281487405038,0.26004598160735704,0.30327868852459017,0.09551179528188725
443,Mayfair High,1,0,71.0,40.0,108311,8996,0.009296281487405038,0.26004598160735704,0.30327868852459017,0.09551179528188725
444,Antelope Valley High,1,0,5.0,3.0,49304,21129,0.029824999432553283,0.36675216197199084,0.1813105749370134,0.04432893751276755
445,Antelope Valley High,1,0,38.0,28.0,49304,21129,0.029824999432553283,0.36675216197199084,0.1813105749370134,0.04432893751276755
446,Eastside High,1,0,98.0,61.0,49304,21129,0.029824999432553283,0.36675216197199084,0.1813105749370134,0.04432893751276755
447,Lancaster High,1,0,65.0,48.0,84674,21462,0.017471648766265783,0.286792291036937,0.2571012069372092,0.0991489270478273
448,SOAR High (Students On Academic Rise),1,0,76.0,61.0,84674,21462,0.017471648766265783,0.286792291036937,0.2571012069372092,0.0991489270478273
449,Redwood High,1,0,263.0,140.0,136604,3205,0.0,0.037205620423510784,0.4763506827627152,0.3607757767662775
450,Tamiscal High (Alternative),1,0,22.0,12.0,136604,3205,0.0,0.037205620423510784,0.4763506827627152,0.3607757767662775
451,Lathrop High,1,0,47.0,31.0,89653,5904,0.0499831365935919,0.32418212478920744,0.24478920741989882,0.04168634064080944
452,Laton High,1,0,10.0,9.0,49659,1105,0.05090553108174253,0.2887909936368086,0.12677435144395496,0.047968673519334315
453,Environmental Charter High - Lawndale,1,1,81.0,66.0,70389,10499,0.05462114204019847,0.2897990076528467,0.2196619291901438,0.06824489109410478
454,Lawndale High,1,0,129.0,82.0,70389,10499,0.05462114204019847,0.2897990076528467,0.2196619291901438,0.06824489109410478
455,Leuzinger High,1,0,127.0,75.0,70389,10499,0.05462114204019847,0.2897990076528467,0.2196619291901438,0.06824489109410478
456,Le Grand High,1,0,26.0,24.0,53125,771,0.05802816901408451,0.2067605633802817,0.14140845070422536,0.08507042253521127
457,Frazier Mountain High,1,0,8.0,6.0,34006,661,0.0,0.30244755244755245,0.2534965034965035,0.03146853146853147
458,Lemoore Middle College High,1,1,25.0,14.0,65631,12005,0.02209276271566211,0.2893569347972216,0.2398834864440959,0.07174546269325566
459,Lemoore High,1,0,38.0,27.0,65631,12005,0.02209276271566211,0.2893569347972216,0.2398834864440959,0.07174546269325566
460,Horizon Charter,1,1,6.0,4.0,88167,20056,0.011485471931719397,0.22338716050683596,0.3285740628539817,0.1298437870445984
461,Lincoln High,1,0,39.0,25.0,88167,20056,0.011485471931719397,0.22338716050683596,0.3285740628539817,0.1298437870445984
462,Linden High,1,0,19.0,17.0,74613,1643,0.0029459901800327334,0.37250409165302784,0.267430441898527,0.05335515548281506
463,Lindsay Senior High,1,0,23.0,18.0,39426,5343,0.1043726235741445,0.29990494296577946,0.08659695817490494,0.01891634980988593
464,Littlerock High,1,0,56.0,39.0,57003,3577,0.05302179285553808,0.3347562345540328,0.1431139069871939,0.010447090541451359
465,Live Oak High,1,0,32.0,20.0,59875,3236,0.026458120157871655,0.2707206548750183,0.23344540271890074,0.0337669931296594
466,Granada High,1,0,161.0,96.0,150061,18335,0.011585349798572895,0.16646041233313147,0.40822559835698674,0.18799863082229654
467,Livermore High,1,0,100.0,58.0,150061,18335,0.011585349798572895,0.16646041233313147,0.40822559835698674,0.18799863082229654
468,Livingston High,1,0,48.0,39.0,59412,4306,0.12944523470839261,0.3021337126600285,0.13456614509246087,0.02930298719772404
469,Lodi High,1,0,51.0,31.0,75491,10077,0.007279248865914126,0.2922776664205085,0.29649752083553116,0.08935541723810529
470,Tokay High,1,0,66.0,49.0,55933,16499,0.05378697653458654,0.28728232529693887,0.21363504683426143,0.05951652879260952
471,Cabrillo High,1,0,41.0,22.0,63966,17722,0.032056491159245665,0.27682349314876564,0.21111329055398323,0.0601339423319416
472,Lompoc High,1,0,27.0,17.0,63966,17722,0.032056491159245665,0.27682349314876564,0.21111329055398323,0.0601339423319416
473,Jordan High,1,0,63.0,36.0,53299,27280,0.05212733601432868,0.29655976479334933,0.17638809097360683,0.03360819167990267
474,"Ernest S. McBride, Sr. High",1,0,60.0,32.0,111163,13992,0.023632961397186222,0.1798807956199321,0.36863261487282556,0.16775244299674266
475,Cabrillo High,1,0,68.0,46.0,60486,9571,0.07506500041935754,0.3042858341021555,0.2198272246917722,0.031409880063742346
476,Polytechnic High,1,0,261.0,172.0,41175,17167,0.12441170452220177,0.2434739396065363,0.15639159285568124,0.02747814902511035
477,Rancho Dominguez Preparatory,1,0,20.0,9.0,60486,9571,0.07506500041935754,0.3042858341021555,0.2198272246917722,0.031409880063742346
478,Renaissance High School for the Arts,1,0,25.0,15.0,41175,17167,0.12441170452220177,0.2434739396065363,0.15639159285568124,0.02747814902511035
479,Richard D. Browning High,1,0,8.0,5.0,52122,15027,0.13665120202446226,0.2050151451248035,0.2731106936083739,0.09175261684751351
480,Millikan High,1,0,238.0,136.0,100034,14519,0.02705469435507458,0.1292044457443697,0.39529102076630596,0.19797455396314712
481,Eunice Sato Academy of Math & Science,1,0,48.0,18.0,100034,14519,0.02705469435507458,0.1292044457443697,0.39529102076630596,0.19797455396314712
482,Wilson High,1,0,242.0,145.0,52122,15027,0.13665120202446226,0.2050151451248035,0.2731106936083739,0.09175261684751351
483,Del Oro High,1,0,59.0,42.0,103669,5570,0.0034138891384421885,0.21049321714131705,0.3926870901087054,0.13673524391339503
484,Los Alamitos High,1,0,271.0,169.0,109847,8029,0.016937542810884863,0.16893953546298027,0.4079955165327854,0.18375988542250452
485,Los Altos High,1,0,335.0,222.0,250000,7170,0.0030717676626640603,0.04300474727729684,0.35744205529181794,0.5317648701480033
486,Abraham Lincoln Senior High,1,0,56.0,27.0,51076,12005,0.07749800449894782,0.2583266816631594,0.21507873158696755,0.07223713808867281
487,Collegiate Charter High School of Los Angeles,1,1,34.0,28.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
488,Contreras Learning Center-Academic Leadership Community,1,0,35.0,30.0,36870,11938,0.056173262370237655,0.1954471201981346,0.26526848290035304,0.11197765716393529
489,Alain Leroy Locke College Preparatory Academy,1,1,64.0,47.0,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
490,Alexander Hamilton Senior High,1,0,270.0,168.0,80773,26196,0.018279811363125984,0.11621378845721986,0.42279362227711653,0.2442622950819672
491,Alliance Cindy and Bill Simon Technology Academy High,1,1,56.0,45.0,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
492,Alliance Dr. Olga Mohan High,1,1,48.0,42.0,48743,11180,0.04479303352021949,0.16962901109388048,0.30681140403196944,0.16068233329357032
493,Alliance Cindy and Bill Simon Technology Academy High,1,1,62.0,43.0,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
494,Alliance Judy Ivie Burton Technology Academy High,1,1,67.0,57.0,42220,17542,0.0672898076425023,0.32936218303392745,0.08523061709792103,0.018293974995879734
495,Alliance Cindy and Bill Simon Technology Academy High,1,1,44.0,33.0,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
496,Alliance Cindy and Bill Simon Technology Academy High,1,1,59.0,45.0,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
497,Alliance Morgan McKinzie High,1,1,47.0,32.0,50913,13873,0.06426682936750051,0.29100206281414337,0.1383828699264941,0.027949678956390365
498,Alliance Ouchi-O'Donovan 6-12 Complex,1,1,63.0,49.0,56285,17740,0.022569549212479632,0.26446804658741174,0.2571661336069036,0.10114054673827771
499,Alain Leroy Locke College Preparatory Academy,1,1,79.0,55.0,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
500,Alliance Cindy and Bill Simon Technology Academy High,1,1,22.0,14.0,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
501,Alliance Renee and Meyer Luskin Academy High,1,1,44.0,35.0,56285,17740,0.022569549212479632,0.26446804658741174,0.2571661336069036,0.10114054673827771
502,Alliance Cindy and Bill Simon Technology Academy High,1,1,63.0,51.0,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
503,Alliance Ted K. Tajima High,1,1,67.0,57.0,67435,26807,0.04025279533300924,0.17213417598444336,0.33263976665046185,0.13925133689839572
504,Alliance Tennenbaum Family Technology High,1,1,26.0,23.0,76080,16244,0.03673209056910098,0.21244890267590524,0.3078015829298698,0.1369843156582495
505,Contreras Learning Center-Los Angeles School of Global Studies,1,0,22.0,11.0,36870,11938,0.056173262370237655,0.1954471201981346,0.26526848290035304,0.11197765716393529
506,Animo Jackie Robinson High,1,1,100.0,78.0,30530,12248,0.06442844198578855,0.21941914254375508,0.21603319185464256,0.10372454575802376
507,Animo Pat Brown,1,1,77.0,65.0,48011,13689,0.06671522214129644,0.2924107793153678,0.09829570284049527,0.01235251274581209
508,Animo Ralph Bunche Charter High,1,1,49.0,37.0,44616,24827,0.08090855566917667,0.2588546992655945,0.08705958910476899,0.01868550711164823
509,Animo South Los Angeles Charter,1,1,35.0,21.0,58830,17197,0.03779119439539785,0.3079683317195421,0.19732870080309847,0.0621404567978584
510,Animo Pat Brown,1,1,32.0,21.0,48011,13689,0.06671522214129644,0.2924107793153678,0.09829570284049527,0.01235251274581209
511,APEX Academy,1,1,17.0,9.0,50253,17114,0.037035580892471005,0.1691763318262237,0.4253194417141734,0.13162964419107528
512,Belmont Senior High,1,0,48.0,35.0,67435,26807,0.04025279533300924,0.17213417598444336,0.33263976665046185,0.13925133689839572
513,Benjamin Franklin Senior High,1,0,86.0,58.0,73152,21077,0.03683200142863521,0.2138711549622751,0.2991204964507344,0.1277512388945935
514,Alain Leroy Locke College Preparatory Academy,1,1,34.0,22.0,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
515,Ednovate - Brio College Prep,1,1,34.0,18.0,61895,125,0.0,0.16447368421052633,0.20394736842105263,0.13157894736842105
516,Camino Nuevo High #2,1,1,30.0,12.0,52775,22528,0.03145646160528542,0.23212856914249136,0.31033536794458544,0.09983311615572778
517,Camino Nuevo High #2,1,1,63.0,30.0,52775,22528,0.03145646160528542,0.23212856914249136,0.31033536794458544,0.09983311615572778
518,"CATCH Prep Charter High, Inc.",1,1,10.0,6.0,47230,14784,0.01806171084538841,0.1805752989380383,0.27611004264570616,0.14880006689522535
519,Central City Value,1,1,41.0,30.0,52775,22528,0.03145646160528542,0.23212856914249136,0.31033536794458544,0.09983311615572778
520,City of Angels,1,0,15.0,8.0,50913,13873,0.06426682936750051,0.29100206281414337,0.1383828699264941,0.027949678956390365
521,Collegiate Charter High School of Los Angeles,1,1,12.0,5.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
522,Alliance Piera Barbaglia Shaheen Health Services Academy,1,1,21.0,12.0,39434,28368,0.05615471058855102,0.3318629342010366,0.12186981097264386,0.02237466664430318
523,Alliance Cindy and Bill Simon Technology Academy High,1,1,15.0,9.0,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
524,Jordan High,1,0,29.0,20.0,42245,12961,0.06434253626579317,0.2933685406778528,0.08844174075807207,0.013069055418142924
525,Communication and Technology at Diego Rivera Learning Complex,1,0,24.0,14.0,48011,13689,0.06671522214129644,0.2924107793153678,0.09829570284049527,0.01235251274581209
526,Dr. Maya Angelou Community High,1,0,58.0,39.0,44616,24827,0.08090855566917667,0.2588546992655945,0.08705958910476899,0.01868550711164823
527,Eagle Rock High,1,0,120.0,83.0,90461,10251,0.02286882959933067,0.16677512317560658,0.4137770753927675,0.15287719624430604
528,Ednovate - East College Prep,1,1,21.0,17.0,51076,12005,0.07749800449894782,0.2583266816631594,0.21507873158696755,0.07223713808867281
529,Esteban Torres East LA Performing Arts Magnet,1,0,19.0,11.0,50913,13873,0.06426682936750051,0.29100206281414337,0.1383828699264941,0.027949678956390365
530,Alain Leroy Locke College Preparatory Academy,1,1,18.0,14.0,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
531,Edward R. Roybal Learning Center,1,0,30.0,20.0,67435,26807,0.04025279533300924,0.17213417598444336,0.33263976665046185,0.13925133689839572
532,Alliance Cindy and Bill Simon Technology Academy High,1,1,14.0,9.0,44839,10453,0.044144067071605786,0.3213277440328514,0.12203781332877064,0.025964582085721617
533,Alain Leroy Locke College Preparatory Academy,1,1,61.0,58.0,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
534,Francisco Bravo Medical Magnet High,1,0,244.0,167.0,43646,13396,0.07611382005210073,0.2866208002137466,0.13081958453009151,0.031394028455013025
535,Fairfax Senior High,1,0,158.0,98.0,72457,28544,0.0061183181525439325,0.11270586070475665,0.5079584138375195,0.1852516330849204
536,Felicitas and Gonzalo Mendez High,1,0,73.0,66.0,43646,13396,0.07611382005210073,0.2866208002137466,0.13081958453009151,0.031394028455013025
537,Foshay Learning Center,1,0,83.0,58.0,49644,16634,0.047825838523512944,0.26252785555111136,0.2107879549740015,0.07031026798468659
538,Ednovate - USC Hybrid High College Prep,1,1,21.0,11.0,61895,125,0.0,0.16447368421052633,0.20394736842105263,0.13157894736842105
539,"Girls Academic Leadership Academy, Dr. Michelle King School for Sci, Tech, Eng and Math",1,0,28.0,20.0,58313,24252,0.04035110145298053,0.2172440240317014,0.30135497890834717,0.11994545996846905
540,Contreras Learning Center-Academic Leadership Community,1,0,29.0,23.0,36870,11938,0.056173262370237655,0.1954471201981346,0.26526848290035304,0.11197765716393529
541,Communication and Technology at Diego Rivera Learning Complex,1,0,9.0,8.0,48011,13689,0.06671522214129644,0.2924107793153678,0.09829570284049527,0.01235251274581209
542,Hollywood Senior High,1,0,93.0,68.0,50253,17114,0.037035580892471005,0.1691763318262237,0.4253194417141734,0.13162964419107528
543,Horace Mann UCLA Community,1,0,26.0,11.0,58830,17197,0.03779119439539785,0.3079683317195421,0.19732870080309847,0.0621404567978584
544,Alain Leroy Locke College Preparatory Academy,1,1,17.0,13.0,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
545,James A. Garfield Senior High,1,0,202.0,155.0,51183,17439,0.04880093912460171,0.31163604130231665,0.11628854124242352,0.02944347284444551
546,John C. Fremont Senior High,1,0,65.0,42.0,42220,17542,0.0672898076425023,0.32936218303392745,0.08523061709792103,0.018293974995879734
547,John Marshall Senior High,1,0,267.0,191.0,71651,21403,0.02178932561904509,0.16165503330767803,0.42551553915974416,0.18378937869901005
548,"Boyle Heights Science, Technology, Engineering and Math Magnet",1,0,156.0,93.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
549,Contreras Learning Center-Academic Leadership Community,1,0,141.0,109.0,36870,11938,0.056173262370237655,0.1954471201981346,0.26526848290035304,0.11197765716393529
550,YouthBuild Charter School of California,1,1,61.0,39.0,48743,11180,0.04479303352021949,0.16962901109388048,0.30681140403196944,0.16068233329357032
551,Esteban Torres East LA Performing Arts Magnet,1,0,43.0,26.0,50913,13873,0.06426682936750051,0.29100206281414337,0.1383828699264941,0.027949678956390365
552,Los Angeles Senior High,1,0,8.0,6.0,58313,24252,0.04035110145298053,0.2172440240317014,0.30135497890834717,0.11994545996846905
553,Los Angeles Senior High,1,0,54.0,26.0,58313,24252,0.04035110145298053,0.2172440240317014,0.30135497890834717,0.11994545996846905
554,Los Angeles College Prep Academy,1,1,6.0,3.0,73152,21077,0.03683200142863521,0.2138711549622751,0.2991204964507344,0.1277512388945935
555,Los Angeles High School of the Arts,1,0,34.0,22.0,42398,16331,0.03683952003368185,0.22573854466353238,0.3002245456459196,0.08988842888218371
556,Los Angeles Leadership Academy,1,1,19.0,13.0,51076,12005,0.07749800449894782,0.2583266816631594,0.21507873158696755,0.07223713808867281
557,Los Angeles Senior High,1,0,11.0,8.0,58313,24252,0.04035110145298053,0.2172440240317014,0.30135497890834717,0.11994545996846905
558,Los Angeles Senior High,1,0,68.0,43.0,58313,24252,0.04035110145298053,0.2172440240317014,0.30135497890834717,0.11994545996846905
559,Magnolia Science Academy 4,1,1,12.0,8.0,103045,11272,0.007435897435897436,0.09143589743589743,0.41497435897435897,0.3177948717948718
560,Manual Arts Senior High,1,0,62.0,43.0,37945,17763,0.08509172131926623,0.29486265564109876,0.10310331717517346,0.022312517821499858
561,Math and Science College Preparatory,1,1,54.0,49.0,49644,16634,0.047825838523512944,0.26252785555111136,0.2107879549740015,0.07031026798468659
562,Alliance Marc & Eva Stern Math and Science,1,1,54.0,44.0,59723,13825,0.05854734520245786,0.258358279502127,0.21808728533165275,0.06651961556640933
563,Mervyn M. Dymally High,1,0,10.0,5.0,42220,17542,0.0672898076425023,0.32936218303392745,0.08523061709792103,0.018293974995879734
564,Middle College High,1,0,55.0,33.0,58830,17197,0.03779119439539785,0.3079683317195421,0.19732870080309847,0.0621404567978584
565,Nava College Preparatory Academy,1,0,51.0,37.0,44616,24827,0.08090855566917667,0.2588546992655945,0.08705958910476899,0.01868550711164823
566,New Designs Charter,1,1,32.0,20.0,30530,12248,0.06442844198578855,0.21941914254375508,0.21603319185464256,0.10372454575802376
567,New Open World Academy K-12,1,0,30.0,27.0,70500,2282,0.014080375476679377,0.17571135230272808,0.49017307128190085,0.14461718979172777
568,New West Charter,1,1,68.0,42.0,97791,22194,0.007469679526652566,0.09483012503011967,0.4566410537870472,0.2874889561189794
569,"Boyle Heights Science, Technology, Engineering and Math Magnet",1,0,82.0,65.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
570,Oscar De La Hoya Animo Charter High,1,1,43.0,34.0,45991,11573,0.07843280849505675,0.29307945807396557,0.09714390333211279,0.01669718051995606
571,Alain Leroy Locke College Preparatory Academy,1,1,16.0,12.0,47468,7527,0.06614699331848552,0.2923162583518931,0.14660356347438752,0.026002227171492205
572,John C. Fremont Senior High,1,0,89.0,51.0,42220,17542,0.0672898076425023,0.32936218303392745,0.08523061709792103,0.018293974995879734
573,Renaissance Arts Academy,1,1,35.0,32.0,76080,16244,0.03673209056910098,0.21244890267590524,0.3078015829298698,0.1369843156582495
574,Augustus Hawkins High,1,0,13.0,6.0,39434,28368,0.05615471058855102,0.3318629342010366,0.12186981097264386,0.02237466664430318
575,Rise Kohyang High,1,1,57.0,38.0,41748,17555,0.07731401699915297,0.20136110056371762,0.23608961065513917,0.04661623389899816
576,Russell Westbrook Why Not? High,1,1,4.0,4.0,52661,10112,0.06536000977955259,0.2731347540850006,0.16388900207815493,0.03528788557923475
577,Santee Education Complex,1,0,141.0,96.0,44616,24827,0.08090855566917667,0.2588546992655945,0.08705958910476899,0.01868550711164823
